日付,,得意先,,,商品名,,,,,,,,数量,,単位,,単価,,金額
2021/12/21,,メタウォーター,,,コンクリ－トがら,,,,,,,,3090 ,,kg,,3.5,,11896
2021/12/21,,メタウォーター,,,コンクリ－トがら,,,,,,,,3370 ,,kg,,3.5,,12974
2021/12/21,,メタウォーター,,,コンクリ－トがら,,,,,,,,3040 ,,kg,,3.5,,11704
2021/12/21,,メタウォーター,,,コンクリ－トがら,,,,,,,,3220 ,,kg,,3.5,,12397
2021/12/21,,メタウォーター,,,コンクリ－トがら,,,,,,,,3000 ,,kg,,3.5,,11550
2021/12/21,,メタウォーター,,,コンクリ－トがら,,,,,,,,1380 ,,kg,,3.5,,5313
2021/12/23,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,55000,,60500
2021/12/23,,メタウォーター,,,コンクリ－トがら,,,,,,,,5010 ,,kg,,3.5,,19288
2021/12/23,,メタウォーター,,,コンクリ－トがら,,,,,,,,7830 ,,kg,,3.5,,30145
2021/12/23,,メタウォーター,,,コンクリ－トがら,,,,,,,,8400 ,,kg,,3.5,,32340
2021/12/27,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/12/27,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/12/27,,メタウォーター,,,コンクリ－トがら,,,,,,,,1600 ,,kg,,3.5,,6160
2022/01/06,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,25000,,27500
2022/01/07,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1 ,,台,,65000,,71500
2022/01/07,,メタウォーター,,,石綿含有産業廃棄物,,,,,,,,2 ,,m3,,30000,,66000
2022/01/07,,メタウォーター,,,運搬費（10ｔｄ）,,,,,,,,1 ,,台,,35000,,38500
2022/01/07,,メタウォーター,,,コンクリ－トがら,,,,,,,,4560 ,,kg,,3.5,,17556
2022/01/07,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1 ,,台,,30000,,33000
2022/01/07,,メタウォーター,,,廃油,,,,,,,,200 ,,L,,200,,44000
2022/01/12,,メタウォーター,,,運搬費（3ｔﾊﾞｷｭｰﾑ）,,,,,,,,2 ,,台,,90000,,198000
2022/01/12,,メタウォーター,,,運搬費,,,,,,,,0 ,,,,0,,0
2022/01/12,,メタウォーター,,,汚泥,,,,,,,,2690 ,,kg,,40,,118360
2022/01/12,,メタウォーター,,,汚泥,,,,,,,,2630 ,,kg,,40,,115720
2022/01/13,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,25000,,27500
2022/01/13,,メタウォーター,,,運搬費（ﾕﾆｯｸ）,,,,,,,,1 ,,台,,90000,,99000
2022/01/13,,メタウォーター,,,汚泥,,,,,,,,1470 ,,kg,,37,,59829
2022/01/14,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2022/01/19,,メタウォーター,,,運搬費（汚泥返品）処分場→現場,,,,,,,,1 ,,台,,21000,,23100
2022/01/24,,メタウォーター,,,コンテナ移動,,,,,,,,1 ,,台,,12000,,13200
2021/12/31,,メタウォーター,,,メッシュパレットリース料,,,,,,,,2 ,,台,,4500,,9900
2021/12/31,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,26000,,28600
2021/12/31,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2022/01/31,,メタウォーター,,,メッシュパレットリース料,,,,,,,,2 ,,台,,4500,,9900
2022/01/31,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,26000,,28600
2022/01/31,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2021/12/09,,メタウォーター,,,ドラム缶（2缶）設置費,,,,,,,,1 ,,台,,12000,,13200
2021/12/24,,メタウォーター,,,シート買取費,,,,,,,,1 ,,枚,,5000,,5500
2021/12/07,,メタウォーター,,,運搬費（現場→J&T環境）,,,,,,,,1 ,,台,,65000,,71500
2021/12/07,,メタウォーター,,,コンテナ設置費　,,,,,,,,1 ,,台,,20000,,22000
2021/12/07,,メタウォーター,,,シート買取費,,,,,,,,1 ,,枚,,5000,,5500
2022/01/12,,メタウォーター,,,フロン処理費,,,,,,,,1 ,,式,,48000,,52800
2021/12/17,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1 ,,台,,65000,,71500
2022/01/18,,メタウォーター,,,運搬費（2ｔ）,,,,,,,,1 ,,台,,30000,,33000
2022/01/25,,メタウォーター,,,コンテナ設置費,,,,,,,,1 ,,台,,12000,,13200
2022/01/25,,メタウォーター,,,シート買取費,,,,,,,,1 ,,枚,,5000,,5500
2022/01/24,,メタウォーター,,,コンテナ設置費（3ｔｃ）,,,,,,,,1 ,,台,,10000,,11000
2022/01/31,,メタウォーター,,,運搬費（4ｔ平　ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,43000,,47300
2022/01/31,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ　ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,43000,,47300
2022/01/31,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,38000,,41800
2022/01/31,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,38000,,41800
2022/01/31,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,38000,,41800
2022/02/03,,メタウォーター,,,廃プラスチック類,,,,,,,,30 ,,kg,,65,,2145
2022/02/22,,メタウォーター,,,混合廃棄物,,,,,,,,3 ,,m3,,10000,,33000
2022/03/30,,メタウォーター,,,混合廃棄物,,,,,,,,6 ,,m3,,10000,,66000
2022/03/02,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/03/08,,メタウォーター,,,ステンレス,,,,,,,,0 ,,,,0,,0
2022/03/08,,メタウォーター,,,ステンレス,,,,,,,,0 ,,,,0,,0
2022/03/15,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/03/28,,メタウォーター,,,軽量物系　Ｂ（ＦＲＰ）,,,,,,,,8 ,,m3,,18000,,158400
2022/03/29,,メタウォーター,,,軽量物系　Ｂ（ＦＲＰ）,,,,,,,,8 ,,m3,,18000,,158400
2022/03/29,,メタウォーター,,,軽量物系　Ｂ（ＦＲＰ）,,,,,,,,7 ,,m3,,18000,,138600
2022/02/02,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/02/15,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/02/24,,メタウォーター,,,ｶﾞﾗｽ・ｺﾝｸﾘｰﾄ・陶磁器くず,,,,,,,,7 ,,m3,,25000,,192500
2022/02/24,,メタウォーター,,,ｶﾞﾗｽ・ｺﾝｸﾘｰﾄ・陶磁器くず,,,,,,,,8 ,,m3,,25000,,220000
2022/02/25,,メタウォーター,,,ｶﾞﾗｽ・ｺﾝｸﾘｰﾄ・陶磁器くず,,,,,,,,8 ,,m3,,25000,,220000
2022/02/28,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/03/15,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/03/15,,メタウォーター,,,木くず,,,,,,,,8 ,,m3,,6000,,52800
2022/03/23,,メタウォーター,,,ｶﾞﾗｽ・ｺﾝｸﾘｰﾄ・陶磁器くず,,,,,,,,8 ,,m3,,25000,,220000
2022/02/02,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/03/30,,メタウォーター,,,ｶﾞﾗｽ・ｺﾝｸﾘｰﾄ・陶磁器くず,,,,,,,,1630 ,,kg,,18,,32274
2022/02/15,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/03/18,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/03/08,,メタウォーター,,,混合廃棄物,,,,,,,,2 ,,m3,,10000,,22000
2022/03/02,,メタウォーター,,,選別,,,,,,,,100 ,,kg,,65,,7150
2022/02/04,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/02/17,,メタウォーター,,,軽量物系　Ｂ（ＦＲＰ）,,,,,,,,5 ,,m3,,18000,,99000
2022/02/17,,メタウォーター,,,混合廃棄物（処理困難物）,,,,,,,,8 ,,m3,,35000,,308000
2022/02/24,,メタウォーター,,,混合廃棄物,,,,,,,,9 ,,m3,,10000,,99000
2022/03/08,,メタウォーター,,,混合廃棄物,,,,,,,,5 ,,m3,,10000,,55000
2022/03/01,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/03/01,,メタウォーター,,,混合廃棄物,,,,,,,,7 ,,m3,,10000,,77000
2022/03/01,,メタウォーター,,,シート返却,,,,,,,,1 ,,枚,,-5000,,-5500
2022/02/16,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/03/04,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/03/04,,メタウォーター,,,ＧＣ　軽鉄・スチ－ル類,,,,,,,,0 ,,,,0,,0
2022/02/25,,メタウォーター,,,混合廃棄物,,,,,,,,10 ,,m3,,10000,,110000
2022/03/15,,メタウォーター,,,混合廃棄物,,,,,,,,10 ,,m3,,10000,,110000
2022/03/22,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/03/23,,メタウォーター,,,ＧＣ　軽鉄・スチ－ル類,,,,,,,,0 ,,,,0,,0
2022/02/18,,メタウォーター,,,ＧＣ　軽鉄・スチ－ル類,,,,,,,,0 ,,,,0,,0
2022/02/22,,メタウォーター,,,混合廃棄物,,,,,,,,2 ,,m3,,10000,,16500
2022/02/25,,メタウォーター,,,混合廃棄物,,,,,,,,1 ,,m3,,10000,,5500
2022/02/25,,メタウォーター,,,選別,,,,,,,,4 ,,m3,,10000,,38500
2022/03/15,,メタウォーター,,,混合廃棄物,,,,,,,,4 ,,m3,,10000,,44000
2022/02/22,,メタウォーター,,,混合廃棄物,,,,,,,,5 ,,m3,,10000,,55000
2022/02/22,,メタウォーター,,,シート買取費,,,,,,,,1 ,,枚,,5000,,5500
2022/03/08,,メタウォーター,,,混合廃棄物,,,,,,,,9 ,,m3,,10000,,99000
2022/03/30,,メタウォーター,,,混合廃棄物,,,,,,,,4 ,,m3,,10000,,44000
2022/03/07,,メタウォーター,,,混合廃棄物,,,,,,,,2 ,,m3,,10000,,16500
2022/02/28,,メタウォーター,,,廃プラスチック類,,,,,,,,10 ,,kg,,65,,715
2022/02/02,,メタウォーター,,,混合廃棄物,,,,,,,,2 ,,m3,,10000,,22000
2022/02/07,,メタウォーター,,,選別,,,,,,,,2 ,,m3,,10000,,16500
2022/03/02,,メタウォーター,,,選別,,,,,,,,2 ,,m3,,10000,,16500
2022/03/14,,メタウォーター,,,選別,,,,,,,,1 ,,m3,,10000,,5500
2022/03/23,,メタウォーター,,,混合廃棄物,,,,,,,,1 ,,m3,,10000,,5500
2022/03/17,,メタウォーター,,,選別,,,,,,,,70 ,,kg,,65,,5005
2022/03/11,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/02/10,,メタウォーター,,,混合廃棄物,,,,,,,,9 ,,m3,,10000,,99000
2022/02/14,,メタウォーター,,,混合廃棄物（フライト）,,,,,,,,5 ,,m3,,35000,,192500
2022/02/14,,メタウォーター,,,廃プラスチック類,,,,,,,,5 ,,m3,,10000,,55000
2022/03/09,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/02/04,,メタウォーター,,,混合廃棄物,,,,,,,,1 ,,m3,,10000,,11000
2022/02/08,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/02/22,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/03/07,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/03/07,,メタウォーター,,,選別,,,,,,,,1 ,,m3,,10000,,11000
2022/03/10,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/03/11,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/03/14,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/03/16,,メタウォーター,,,混合廃棄物,,,,,,,,7 ,,m3,,10000,,77000
2022/03/31,,メタウォーター,,,し尿処理作業,,,,,,,,1 ,,式,,40000,,40000
2022/02/03,,メタウォーター,,,軽量物系　Ｂ（ＦＲＰ）,,,,,,,,8 ,,m3,,18000,,158400
2022/02/18,,メタウォーター,,,廃プラスチック類,,,,,,,,20 ,,m3,,10000,,220000
2022/02/18,,メタウォーター,,,廃プラスチック類,,,,,,,,15 ,,m3,,10000,,165000
2022/03/11,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/03/04,,メタウォーター,,,木くず,,,,,,,,3 ,,m3,,6000,,19800
2022/02/03,,メタウォーター,,,廃プラスチック類,,,,,,,,4 ,,m3,,10000,,44000
2022/02/03,,メタウォーター,,,木くず,,,,,,,,8 ,,m3,,6000,,52800
2022/02/04,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/03/14,,メタウォーター,,,混合廃棄物,,,,,,,,1 ,,m3,,10000,,11000
2022/02/28,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/02/24,,メタウォーター,,,コンクリ－トがら　無筋,,,,,,,,1030 ,,kg,,3.5,,3965
2022/02/28,,メタウォーター,,,混合廃棄物,,,,,,,,9 ,,m3,,10000,,99000
2022/03/11,,メタウォーター,,,ＧＣ　軽鉄・スチ－ル類,,,,,,,,0 ,,,,0,,0
2022/03/11,,メタウォーター,,,混合廃棄物,,,,,,,,6 ,,m3,,10000,,66000
2022/03/07,,メタウォーター,,,混合廃棄物,,,,,,,,5 ,,m3,,10000,,49500
2022/02/18,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/03/15,,メタウォーター,,,混合廃棄物,,,,,,,,2 ,,m3,,10000,,22000
2022/02/14,,メタウォーター,,,金属くず,,,,,,,,10 ,,kg,,0,,0
2022/02/28,,メタウォーター,,,混合廃棄物,,,,,,,,7 ,,m3,,10000,,77000
2022/03/25,,メタウォーター,,,混合廃棄物,,,,,,,,2 ,,m3,,10000,,22000
2022/03/15,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/03/15,,メタウォーター,,,フレコン,,,,,,,,1 ,,枚,,2000,,2200
2022/03/24,,メタウォーター,,,混合廃棄物,,,,,,,,1 ,,m3,,10000,,11000
2022/02/16,,メタウォーター,,,混合廃棄物,,,,,,,,10 ,,kg,,65,,715
2022/02/16,,メタウォーター,,,選別,,,,,,,,20 ,,kg,,65,,1430
2022/02/24,,メタウォーター,,,廃プラスチック類,,,,,,,,240 ,,kg,,70,,18480
2022/02/24,,メタウォーター,,,ＧＣ　軽鉄・スチ－ル類,,,,,,,,80 ,,kg,,40,,3520
2022/02/24,,メタウォーター,,,調整費,,,,,,,,1 ,,式,,5000,,5500
2022/02/28,,メタウォーター,,,ＧＣ　軽鉄・スチ－ル類,,,,,,,,0 ,,,,0,,0
2022/02/28,,メタウォーター,,,選別,,,,,,,,60 ,,kg,,65,,4290
2022/03/18,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2022/03/03,,メタウォーター,,,混合廃棄物,,,,,,,,2 ,,m3,,10000,,22000
2022/03/04,,メタウォーター,,,ＧＣ　軽鉄・スチ－ル類,,,,,,,,0 ,,,,0,,0
2022/03/04,,メタウォーター,,,コンクリ－トがら　無筋,,,,,,,,450 ,,kg,,3.5,,1732
2022/03/04,,メタウォーター,,,混合廃棄物,,,,,,,,1 ,,m3,,10000,,11000
2022/03/17,,メタウォーター,,,混合廃棄物,,,,,,,,1 ,,m3,,10000,,11000
2022/03/18,,メタウォーター,,,ＧＣ　軽鉄・スチ－ル類,,,,,,,,0 ,,,,0,,0
2022/03/18,,メタウォーター,,,混合廃棄物,,,,,,,,1 ,,m3,,10000,,11000
2022/03/23,,メタウォーター,,,ＧＣ　軽鉄・スチ－ル類,,,,,,,,0 ,,,,0,,0
2022/03/23,,メタウォーター,,,蓄電池,,,,,,,,120 ,,kg,,400,,52800
2022/02/01,,メタウォーター,,,ギロ材,,,,,,,,1680 ,,kg,,44.5,,82236
2022/02/03,,メタウォーター,,,ギロ材,,,,,,,,1430 ,,kg,,44.5,,69998
2022/02/03,,メタウォーター,,,18-8ステン解体,,,,,,,,13 ,,kg,,175,,2502
2022/02/03,,メタウォーター,,,雑品,,,,,,,,707 ,,kg,,25,,19442
2022/02/04,,メタウォーター,,,ギロ材,,,,,,,,2420 ,,kg,,44.5,,118459
2022/02/04,,メタウォーター,,,雑品,,,,,,,,2430 ,,kg,,25,,66825
2022/02/07,,メタウォーター,,,雑品,,,,,,,,1580 ,,kg,,25,,43450
2022/02/08,,メタウォーター,,,雑品,,,,,,,,940 ,,kg,,25,,25850
2022/02/10,,メタウォーター,,,ギロ材,,,,,,,,2485 ,,kg,,380,,1038730
2022/02/15,,メタウォーター,,,ギロ材,,,,,,,,1960 ,,kg,,48.5,,104566
2022/02/16,,メタウォーター,,,ギロ材,,,,,,,,690 ,,kg,,48.5,,36811
2022/02/16,,メタウォーター,,,ギロ材,,,,,,,,2350 ,,kg,,48.5,,125372
2022/02/16,,メタウォーター,,,雑品,,,,,,,,1000 ,,kg,,25,,27500
2022/02/21,,メタウォーター,,,ギロ材,,,,,,,,740 ,,kg,,48.5,,39479
2022/02/21,,メタウォーター,,,雑品,,,,,,,,750 ,,kg,,25,,20625
2022/02/22,,メタウォーター,,,ギロ材,,,,,,,,3620 ,,kg,,48.5,,193127
2022/02/24,,メタウォーター,,,ギロ材,,,,,,,,130 ,,kg,,48.5,,6935
2022/02/24,,メタウォーター,,,雑線,,,,,,,,470 ,,kg,,380,,196460
2022/02/28,,メタウォーター,,,ギロ材,,,,,,,,2120 ,,kg,,48.5,,113102
2022/02/28,,メタウォーター,,,雑品,,,,,,,,220 ,,kg,,25,,6050
2022/02/28,,メタウォーター,,,ギロ材,,,,,,,,3950 ,,kg,,48.5,,210732
2022/02/28,,メタウォーター,,,ギロ材,,,,,,,,2090 ,,kg,,48.5,,111501
2022/03/01,,メタウォーター,,,ギロ材,,,,,,,,880 ,,kg,,48.5,,46948
2022/03/01,,メタウォーター,,,雑品,,,,,,,,380 ,,kg,,25,,10450
2022/03/01,,メタウォーター,,,18-8ステン解体,,,,,,,,140 ,,kg,,175,,26950
2022/03/01,,メタウォーター,,,ギロ材,,,,,,,,1580 ,,kg,,48.5,,84293
2022/03/01,,メタウォーター,,,雑品,,,,,,,,1590 ,,kg,,25,,43725
2022/03/01,,メタウォーター,,,ギロ材,,,,,,,,4900 ,,kg,,48.5,,261415
2022/03/02,,メタウォーター,,,ギロ材,,,,,,,,1630 ,,kg,,48.5,,86960
2022/03/02,,メタウォーター,,,雑品,,,,,,,,1630 ,,kg,,25,,44825
2022/03/04,,メタウォーター,,,ギロ材,,,,,,,,320 ,,kg,,48.5,,17072
2022/03/04,,メタウォーター,,,18-8ステン解体,,,,,,,,1320 ,,kg,,185,,268620
2022/03/07,,メタウォーター,,,ギロ材,,,,,,,,2960 ,,kg,,48.5,,157916
2022/03/08,,メタウォーター,,,18-8ステン解体,,,,,,,,530 ,,kg,,185,,107855
2022/03/09,,メタウォーター,,,ギロ材,,,,,,,,2410 ,,kg,,48.5,,128573
2022/03/09,,メタウォーター,,,18-8ステン解体,,,,,,,,410 ,,kg,,185,,83435
2022/03/09,,メタウォーター,,,鉛くず,,,,,,,,85 ,,kg,,60,,5610
2022/03/09,,メタウォーター,,,18-8ステン解体,,,,,,,,580 ,,kg,,185,,118030
2022/03/14,,メタウォーター,,,ギロ材,,,,,,,,630 ,,kg,,51.5,,35689
2022/03/14,,メタウォーター,,,18-8ステン解体,,,,,,,,430 ,,kg,,200,,94600
2022/03/15,,メタウォーター,,,18-8ステン解体,,,,,,,,3510 ,,kg,,200,,772200
2022/03/16,,メタウォーター,,,ギロ材,,,,,,,,1850 ,,kg,,54,,109890
2022/03/16,,メタウォーター,,,ギロ材,,,,,,,,90 ,,kg,,54,,5346
2022/03/24,,メタウォーター,,,ギロ材,,,,,,,,4100 ,,kg,,55.5,,250305
2022/03/25,,メタウォーター,,,ギロ材,,,,,,,,1240 ,,kg,,55.5,,75702
2022/03/25,,メタウォーター,,,ギロ材,,,,,,,,1510 ,,kg,,55.5,,92185
2022/03/29,,メタウォーター,,,ギロ材,,,,,,,,6230 ,,kg,,55.5,,380341
2022/03/29,,メタウォーター,,,ギロ材,,,,,,,,2640 ,,kg,,55.5,,161172
2022/02/03,,メタウォーター,,,運搬費（3ｔｃ）,,,,,,,,1 ,,台,,20000,,22000
2022/02/22,,メタウォーター,,,運搬費（3か所下ろし）,,,,,,,,1 ,,台,,40000,,44000
2022/02/22,,メタウォーター,,,汚泥,,,,,,,,40 ,,kg,,37,,1628
2022/02/22,,メタウォーター,,,廃油,,,,,,,,30 ,,L,,200,,6600
2022/03/24,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,25000,,27500
2022/03/30,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,26000,,28600
2022/02/22,,メタウォーター,,,フレコン,,,,,,,,10 ,,枚,,2000,,22000
2022/02/28,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,4250,,4675
2022/02/28,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2022/03/01,,メタウォーター,,,メッシュパレット（3台）設置費,,,,,,,,1 ,,台,,12000,,13200
2022/03/08,,メタウォーター,,,スーパーローリータンク,,,,,,,,3 ,,個,,74900,,247170
2022/03/10,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1 ,,台,,65000,,71500
2022/03/10,,メタウォーター,,,石綿含有産業廃棄物,,,,,,,,1 ,,m3,,30000,,33000
2022/03/29,,メタウォーター,,,フレコン,,,,,,,,20 ,,枚,,2000,,44000
2022/03/31,,メタウォーター,,,メッシュパレットリース料,,,,,,,,3 ,,台,,4500,,14850
2022/03/31,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,18000,,19800
2022/03/31,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2022/02/28,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,20000,,22000
2022/02/28,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2022/03/02,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2022/03/08,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1 ,,台,,30000,,33000
2022/03/08,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2022/03/15,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2022/03/31,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,20000,,22000
2022/03/31,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2022/03/02,,メタウォーター,,,コンテナ設置費,,,,,,,,1 ,,台,,15000,,16500
2022/03/03,,メタウォーター,,,コンテナ設置費,,,,,,,,1 ,,台,,15000,,16500
2022/03/28,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1 ,,台,,35000,,38500
2022/03/29,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1 ,,台,,35000,,38500
2022/03/29,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1 ,,台,,35000,,38500
2022/02/02,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2022/02/15,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2022/02/24,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,55000,,60500
2022/02/25,,メタウォーター,,,運搬費（10ｔｄ）,,,,,,,,1 ,,台,,35000,,38500
2022/02/28,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2022/02/28,,メタウォーター,,,スクラップ四輪車リース費,,,,,,,,2 ,,台,,9000,,19800
2022/03/15,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2022/03/15,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2022/03/23,,メタウォーター,,,運搬費（10ｔｄ）,,,,,,,,1 ,,台,,35000,,38500
2022/03/25,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ　ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,30000,,33000
2022/03/25,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,21000,,23100
